"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.141529973625847,0.1103711930534,-0.383843656113587,0.046524621519516,1.00010546881606,"Non-Significant",0.473266666666667,0.187,1.09269413329613,1.00140771340812,"SUB-Panthera_pardus~DOM-Tragulus_genus"
