"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.317420580519994,1.08412517457133,-1.26337296601058,1.38959357749718,18.9084368657152,"Non-Significant",0.2731,0.575666666666667,0.996989571704523,1.03552357130474,"SUB-Tragulus_genus~DOM-Cuon_alpinus"
