"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.282523275590284,1.04398793098318,-1.17096386017215,1.28528282626559,30.302407949777,"Non-Significant",0.350233333333333,0.156866666666667,1.03409511019722,1.01663056913385,"SUB-Lophura_diardi~DOM-Panthera_tigris"
