"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.460520648826687,1.68420477172919,-2.36372570590941,2.09062553090229,13.8697912762603,"Non-Significant",0.2528,0.222166666666667,1.09382191001339,1.04368338630056,"SUB-Panthera_pardus~DOM-Arctictis_binturong"
