"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-3.12904149033886,1.24211477423905,-6.08966209788123,-1.30602091407212,1.00043645902584,"Significant",0.413033333333333,0.381666666666667,1.01219270942576,1.02766807000376,"SUB-Panthera_tigris~DOM-Viverra_megaspila"
