"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.062338356958749,0.0274756497592299,0.00306931408121785,0.110998505286631,0.999993231444128,"Significant",0.1336,0.319166666666667,1.0280523193783,1.02686094712783,"SUB-Cuon_alpinus~DOM-Helarctos_malayanus"
