"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",1.03559098421859,0.1321618698849,0.772017271766881,1.28439817213141,1.00006823296619,"Significant",0.2252,0.1923,1.03607283820256,1.08076409143329,"SUB-Tapirus_indicus~DOM-Panthera_pardus"
