"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.112470714783999,0.0755590915556048,-0.267466843897173,0.0304807215802996,1.00043703682818,"Non-Significant",0.213666666666667,0.3691,1.01352506563734,1.03252590454477,"SUB-Panthera_tigris~DOM-Tapirus_indicus"
