"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-1.78564614613874,1.19280468983285,-4.7961368143301,-0.184964744551389,1.00049689972169,"Significant",0.315666666666667,0.4108,1.00703013559652,1.02866295689451,"SUB-Macaca_fascicularis~DOM-Cuon_alpinus"
