"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.498587690947936,0.89869034739569,-0.880113189279552,1.29662775890383,19.6968124331777,"Non-Significant",0.177166666666667,0.367466666666667,1.00777801061999,1.05408295841574,"SUB-Rusa_unicolor~DOM-Cuon_alpinus"
