"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.420897958587757,0.0333607974459517,0.357089554110214,0.487102439459438,1.0453441514858,"Significant",0.115366666666667,0.214433333333333,1.01062665111668,1.05970525433136,"SUB-Sus_scrofa~DOM-Neofelis_genus"
