"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.373458493942755,0.173795901417577,0.0659541800506603,0.74049287400015,1.0013059623637,"Significant",0.374933333333333,0.392266666666667,1.01355452517964,1.01315005945712,"SUB-Paguma_larvata~DOM-Panthera_tigris"
