"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.874368351617665,0.141609145633738,0.611415329078493,1.16694896857329,1.0003278275524,"Significant",0.359533333333333,0.1993,1.03505729375086,1.01463261039846,"SUB-Tapirus_indicus~DOM-Panthera_tigris"
