"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.155280296205438,0.136817432940494,-0.467963163029887,0.0730616329336409,0.999967570359358,"Non-Significant",0.669233333333333,0.3682,1.01378633894333,0.990645710044621,"SUB-Panthera_tigris~DOM-Sus_barbatus"
