"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.032562888949679,0.0141098900382107,0.00380795235344774,0.05916787719188,1.00013911195447,"Significant",0.257133333333333,0.319833333333333,1.02820544089936,1.01974767950197,"SUB-Cuon_alpinus~DOM-Lophura_diardi"
