"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.0547594254911263,0.0457249045021563,-0.0321612149527481,0.146789789583333,1.00006561486658,"Non-Significant",0.187266666666667,0.4759,1.00081318302995,1.09171949402401,"SUB-Muntiacus_genus~DOM-Panthera_pardus"
