"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair","MCMC_setting"
"42",-0.033027232670009,0.0729531176619191,-0.182023059368073,0.105178234850184,0.999977834365245,"Non-Significant",0.252333333333333,0.201733333333333,1.04152578998514,1.02185010798707,"SUB-Neofelis_genus~DOM-Bos_gaurus","LONG"
"43",0.0323961709887391,0.0141421121506375,0.0035288750813491,0.058873287946813,1.00011252231452,"Significant",0.257566666666667,0.3249,1.02839884767299,1.01950713317769,"SUB-Cuon_alpinus~DOM-Lophura_diardi","LONG"
"44",0.743240640782599,0.0503443366041068,0.647108944706464,0.841991888688373,1.06045355320218,"Significant",0.166433333333333,0.00266666666666667,1.05384933312873,1.03688109471914,"SUB-Hystrix_brachyura~DOM-Panthera_tigris","LONG"
"45",0.538885491965668,0.0865457956337494,0.3781815491136,0.721633089864913,1.00011740495801,"Significant",0.477633333333333,0.209666666666667,1.08816686643776,1.00076824538334,"SUB-Panthera_pardus~DOM-Muntiacus_genus","LONG"
"46",1.71321190878049,0.275716248554833,1.10097673286591,2.21270425845881,1.05870516389521,"Significant",0.2533,0.206333333333333,1.09679547766829,1.0218336273817,"SUB-Panthera_pardus~DOM-Bos_gaurus","LONG"
"47",-0.0117929273926242,0.0489225548258409,-0.111236971786178,0.082507140749493,1.00023534371768,"Non-Significant",0.251166666666667,0.313166666666667,1.0291148843161,1.02167392431839,"SUB-Cuon_alpinus~DOM-Bos_gaurus","LONG"
"48",-0.984778237040014,0.2066305681014,-1.39412006517882,-0.483970481524556,1.09939926539539,"Significant",0.152766666666667,0.239,1.08766187447667,1.0533685822742,"SUB-Panthera_pardus~DOM-Capricornis_genus","LONG"
"49",0.842881852966955,0.113842848640151,0.632852175661975,1.09067178634813,1.00389743517229,"Significant",0.302633333333333,0.2298,1.04967499028854,1.03014370593639,"SUB-Arctictis_binturong~DOM-Cuon_alpinus","LONG"
"50",-0.481307768838103,0.0651867761974013,-0.61363984079992,-0.354764709410024,1.02731968793215,"Significant",0.227566666666667,0.174066666666667,1.02384297297588,1.04451843496645,"SUB-Helarctos_malayanus~DOM-Cuon_alpinus","LONG"
"51",0.945392303241212,0.112984159243186,0.734714618319539,1.18124386319914,1.00267359703962,"Significant",0.267833333333333,0.237933333333333,1.03683477381492,1.03673727917293,"SUB-Herpestes_urva~DOM-Cuon_alpinus","LONG"
"52",1.11709592192705,0.0493702185417119,1.02803508251906,1.21188577971191,2.29755267575902,"Significant",0.2452,0.1591,1.03797765408576,1.04088992156519,"SUB-Lophura_diardi~DOM-Cuon_alpinus","LONG"
"53",0.722457688055135,0.217839314884536,0.348196819879773,1.19669919572583,1.06425832568858,"Significant",0.3153,0.2871,1.03152509747975,1.02854694280169,"SUB-Lophura_ignita~DOM-Cuon_alpinus","LONG"
"54",1.52668478707213,0.225361479692384,1.13916113427597,2.01629807867189,1.02923115273018,"Significant",0.2555,0.270166666666667,1.04562533044935,1.03859935367853,"SUB-Lophura_nycthemera~DOM-Cuon_alpinus","LONG"
"55",-0.315850200957178,0.133372578144559,-0.591661242327666,-0.0718056424839187,1.00063218104381,"Significant",0.313933333333333,0.2371,1.04821356442291,1.02959274514431,"SUB-Arctonyx_collaris~DOM-Cuon_alpinus","LONG"
"56",-0.0666207850790338,0.0444704833726344,-0.170097585432317,0.00729237785426367,1.00697305076475,"Non-Significant",0.296666666666667,0.199133333333333,1.04179581914382,1.02975598558633,"SUB-Neofelis_genus~DOM-Lophura_ignita","LONG"
"57",0.101251004958952,0.0248116066236082,0.0527448601449055,0.150224764137517,1.00013752918323,"Significant",0.465966666666667,0.2012,1.04143925309482,1.00104989367256,"SUB-Neofelis_genus~DOM-Muntiacus_genus","LONG"
"58",0.13434931490385,0.0355909809674232,0.0691113029827091,0.208472611766648,1.00032267486003,"Significant",0.333666666666667,0.430366666666667,1.00537108856575,1.01734088417832,"SUB-Prionailurus_bengalensis~DOM-Panthera_tigris","LONG"
"59",0.383521135326892,0.178518006460251,0.0611415017082807,0.747415331775148,1.01361794730956,"Significant",0.316933333333333,0.551066666666667,0.995718138504456,1.02888283632205,"SUB-Macaca_arctoides~DOM-Cuon_alpinus","LONG"
"60",-1.78564614613874,1.19280468983285,-4.7961368143301,-0.184964744551389,1.00049689972169,"Significant",0.315666666666667,0.4108,1.00703013559652,1.02866295689451,"SUB-Macaca_fascicularis~DOM-Cuon_alpinus","LONG"
"61",0.412737369485575,0.0579129357563779,0.297815940370729,0.520782314183321,1.0017247977098,"Significant",0.277866666666667,0.3742,1.00390717824875,1.03438953043002,"SUB-Macaca_nemestrina~DOM-Cuon_alpinus","LONG"
"62",-0.462621513953441,0.338525880330922,-1.2098864352723,0.108625729439365,1.00009916507339,"Non-Significant",0.315333333333333,0.3829,1.02153149285695,1.02918799247656,"SUB-Manis_javanica~DOM-Cuon_alpinus","LONG"
"63",0.901150126739693,0.112974903926466,0.684189541014404,1.13059468782081,1.00043525284481,"Significant",0.271533333333333,0.0292333333333333,1.07911894175828,1.03661068713908,"SUB-Martes_flavigula~DOM-Cuon_alpinus","LONG"
"64",0.136508734621627,0.171084960599832,-0.246463763244743,0.440416153537593,1.00499593058433,"Non-Significant",0.3184,0.2002,1.04191778530506,1.02849148919925,"SUB-Neofelis_genus~DOM-Cuon_alpinus","LONG"
"65",0.0157854939476355,0.514312402285013,-0.970426297518723,1.22958077884656,1.00335419280405,"Non-Significant",0.3209,0.3973,1.01320613663235,1.02841563373606,"SUB-Paguma_larvata~DOM-Cuon_alpinus","LONG"
"66",2.0476777626918,1.06603957687106,0.743687001472574,3.99537047544203,7.06498133800471,"Significant",0.3092,0.206966666666667,1.09879867857661,1.02966628647293,"SUB-Panthera_pardus~DOM-Cuon_alpinus","LONG"
"67",0.346672977366776,0.0641769377187794,0.222874836255972,0.475007126891454,1.0005460737892,"Significant",0.312833333333333,0.3867,1.01196738616183,1.02886687145668,"SUB-Panthera_tigris~DOM-Cuon_alpinus","LONG"
"68",0.0564612888668969,0.0678825966017995,-0.0641879152642641,0.196949393409708,1.01426285907823,"Non-Significant",0.3075,0.316266666666667,1.02882857507092,1.02758949468173,"SUB-Cuon_alpinus~DOM-Lophura_ignita","LONG"
"69",0.0746709655891823,0.0383413888261664,-0.00147078197859995,0.14855461427827,1.00005032693999,"Non-Significant",0.472433333333333,0.312466666666667,1.02885315985862,1.0009542219602,"SUB-Cuon_alpinus~DOM-Muntiacus_genus","LONG"
"70",-0.384621537521482,0.654217396084513,-0.998950908988702,0.619922110221979,15.6134280776109,"Non-Significant",0.3239,0.492,1.0004544419348,1.01829327716624,"SUB-Tragulus_genus~DOM-Panthera_tigris","LONG"
"71",0.770274004269207,0.0757598690219348,0.629985741109218,0.923721498853519,1.00252686489845,"Significant",0.248033333333333,0.394933333333333,1.00847359642134,1.04134637332173,"SUB-Paradoxurus_hermaphroditus~DOM-Cuon_alpinus","LONG"
"72",-0.210183319360535,0.221522559068816,-0.711270209685386,0.161619407298647,1.00007677437763,"Non-Significant",0.317266666666667,0.454466666666667,1.01290226196786,1.02869238776658,"SUB-Pardofelis_marmorata~DOM-Cuon_alpinus","LONG"
