"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",1.28439508922738,0.193703687878518,0.94825985715237,1.69587326437474,1.26701846732944,"Significant",0.1128,0.262566666666667,1.07878147641937,1.0279683356639,"SUB-Panthera_pardus~DOM-Helarctos_malayanus"
