"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.0531078123181778,0.107860892079986,-0.279686211597757,0.143041244457402,1.00002759837621,"Non-Significant",0.2062,0.204533333333333,1.03856782759627,1.08263610730416,"SUB-Neofelis_genus~DOM-Panthera_pardus"
