"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.126305675949432,0.0677562849426173,-0.265967579161611,0.00541147571907783,1.00064652012132,"Non-Significant",0.425766666666667,0.2109,1.03806650867453,1.00740836468313,"SUB-Neofelis_genus~DOM-Panthera_tigris"
