"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.119181200991025,0.031262544215251,0.058319267300637,0.180415412366792,1.00001320763578,"Significant",0.6671,0.2065,1.03841246176668,0.995291326555108,"SUB-Neofelis_genus~DOM-Macaca_nemestrina"
