"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.00386432856613755,0.03168866463687,-0.0593987080623681,0.0658628682895229,1.00020962042373,"Non-Significant",0.456366666666667,0.194133333333333,1.04287930736104,1.0017217965888,"SUB-Neofelis_genus~DOM-Macaca_nemestrina"
