"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.23953409796719,0.576420782106972,-0.712231689223668,0.922490685553944,7.1609609192399,"Non-Significant",0.299733333333333,0.184233333333333,1.04905522234749,1.02918878152469,"SUB-Capricornis_genus~DOM-Cuon_alpinus"
