"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.637581962952459,0.0795968359157205,0.486140961908653,0.797179630514508,1.00219791198569,"Significant",0.183666666666667,0.246133333333333,1.04510485038082,1.04380389284235,"SUB-Arctictis_binturong~DOM-Neofelis_genus"
