"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.545059281766287,1.35180894021382,-1.43872229787158,1.67488745425544,51.9456831903358,"Non-Significant",0.129,0.137066666666667,1.0396236448728,1.0565835289039,"SUB-Lophura_diardi~DOM-Neofelis_genus"
