"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.187180921615495,0.0777633890683958,0.0315242853770857,0.336763807975025,1.00037539813257,"Significant",0.167533333333333,0.207033333333333,1.03934868054084,1.04977696011885,"SUB-Neofelis_genus~DOM-Capricornis_genus"
