"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.411939243236532,0.0543169967393413,0.303296621899708,0.516543516423375,1.00050657601719,"Significant",0.249033333333333,0.387366666666667,1.01223025027837,1.04584472720482,"SUB-Panthera_tigris~DOM-Arctictis_binturong"
