"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.00525480101842325,0.155436454647345,-0.326346333785796,0.287447512749882,1.00076254162716,"Non-Significant",0.543833333333333,0.3208,1.02615225809162,0.996474967205455,"SUB-Cuon_alpinus~DOM-Macaca_arctoides"
