"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",1.71857648786139,0.32069644761082,1.16763066820022,2.35520352908379,1.03716733223101,"Significant",0.454166666666667,0.236266666666667,1.08862635671884,1.01031474972915,"SUB-Panthera_pardus~DOM-Rusa_unicolor"
