"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.137640287805962,0.0897797522856909,-0.322689753188303,0.0279359333565535,1.00006561331816,"Non-Significant",0.597566666666667,0.207433333333333,1.0834940996368,0.997221869618836,"SUB-Panthera_pardus~DOM-Macaca_nemestrina"
