"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.414239111247633,0.768281181947513,-0.192464787534868,2.54644118154155,1.66670871567577,"Non-Significant",0.5186,0.221566666666667,1.10366353508894,0.999429269109132,"SUB-Panthera_pardus~DOM-Macaca_arctoides"
