"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.065370152972012,0.757415624512736,-0.813700173696867,1.50497330406009,4.83771739983119,"Non-Significant",0.148966666666667,0.233133333333333,1.02287830460317,1.11185073873469,"SUB-Atherurus_macrourus~DOM-Panthera_pardus"
