"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.529711677813791,0.0525825275489969,0.420951904158649,0.631571472514821,1.05985583382269,"Significant",0.224666666666667,0.204966666666667,1.01199615633954,1.04247330698615,"SUB-Muntiacus_genus~DOM-Cuon_alpinus"
