"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",1.12262332140423,0.208236647748804,0.78427758642381,1.60019466561259,1.01735176718372,"Significant",0.0214,0.223033333333333,1.09244935686711,1.07972448829611,"SUB-Panthera_pardus~DOM-Martes_flavigula"
