"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.119381135466111,0.0738661476350453,-0.271677661237837,0.0220734858230306,1.00005645352438,"Non-Significant",0.274333333333333,0.372866666666667,1.01347205957688,1.03084966377309,"SUB-Panthera_tigris~DOM-Tapirus_indicus"
