"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.174436290063224,0.112138238739204,-0.395860359648898,0.0454081213282448,1.00008937916135,"Non-Significant",0.169266666666667,0.373466666666667,1.01329784073891,1.05958571791586,"SUB-Panthera_tigris~DOM-Capricornis_genus"
