"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.0474179409239633,0.123733607427013,-0.247692213401592,0.263824617622308,1.00036462357688,"Non-Significant",0.392766666666667,0.516666666666667,0.999716332966789,1.01095639680321,"SUB-Macaca_arctoides~DOM-Panthera_tigris"
