"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.345814816374025,0.312860285564733,-0.257789811781333,0.998037543697516,1.00036937268556,"Non-Significant",0.205066666666667,0.646466666666667,0.989866242057563,1.08308422247593,"SUB-Hemigalus_derbyanus~DOM-Panthera_pardus"
