"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",1.75183004398712,0.524687909206762,1.0407399426646,2.75441144083618,4.4588487480653,"Significant",0.260666666666667,0.219966666666667,1.09657564716817,1.0437967436749,"SUB-Panthera_pardus~DOM-Arctictis_binturong"
