"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.884954114896019,0.116327151802162,0.672494299601343,1.1236363006791,1.00238204039428,"Significant",0.307066666666667,0.230566666666667,1.0480588135352,1.02842657520596,"SUB-Arctictis_binturong~DOM-Cuon_alpinus"
