"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.123818018192593,0.0320214014103008,0.060188506641443,0.185419981927675,1.00015103677988,"Significant",0.3213,0.328133333333333,1.03043678396293,1.01651953586342,"SUB-Cuon_alpinus~DOM-Rusa_unicolor"
