"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.219207400071651,0.102410588359345,-0.433022878391775,-0.0304696310436814,1.00053360984061,"Significant",0.371566666666667,0.1782,1.04944188478115,1.0134056200099,"SUB-Capricornis_genus~DOM-Panthera_tigris"
