"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.0434191316763469,0.351752535731438,-0.669662733268344,0.638531690542183,1.00006469666459,"Non-Significant",0.320533333333333,0.322066666666667,1.04298878927461,1.02671796619376,"SUB-Catopuma_temminckii~DOM-Cuon_alpinus"
