"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.0467105246025729,0.0397449015131346,-0.127052855586938,0.0292689443263031,1.00027172734751,"Non-Significant",0.622333333333333,0.4183,1.02078724601244,0.992489654941135,"SUB-Neofelis_genus~DOM-Sus_barbatus"
