"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.222249413915347,0.0558013135213984,0.109987889053032,0.328373321886174,1.00007132524216,"Significant",0.2138,0.209933333333333,1.03903621156813,1.02380762048978,"SUB-Neofelis_genus~DOM-Atherurus_macrourus"
