"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.4766529601668,0.0748484082618183,-0.63135345800984,-0.338488619920022,1.0008884339076,"Significant",0.166633333333333,0.4423,1.00184234495972,1.10144634304293,"SUB-Macaca_nemestrina~DOM-Panthera_pardus"
