"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.443080444097149,0.0354742671669651,0.373085662736884,0.513146943358049,1.07175899101844,"Significant",0.105366666666667,0.1828,1.01218728211281,1.06355062246494,"SUB-Sus_scrofa~DOM-Neofelis_genus"
