"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.0571128099246273,0.016477408007441,0.024859359070428,0.0894367415268941,1.00004323133734,"Significant",0.00283333333333333,0.194333333333333,1.04298209827913,1.05135404472043,"SUB-Neofelis_genus~DOM-Hystrix_brachyura"
