"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.239892211638203,0.127398728481406,-0.0290288997329519,0.473742899427237,1.00010356377546,"Non-Significant",0.282066666666667,0.208966666666667,1.03921072467313,1.06146098312021,"SUB-Neofelis_genus~DOM-Viverricula_indica"
