"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.0614494623352827,0.0300978306731665,-0.130541485419588,-0.0148793680298717,1.00710078928158,"Significant",0.3686,0.5943,0.997269547849757,1.01342174104571,"SUB-Macaca_nemestrina~DOM-Panthera_tigris"
