"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.11847523649161,0.0315810715017602,0.0555146378613317,0.179550805706094,1.00007811544789,"Significant",0.6018,0.321,1.02821454532337,0.99482293365466,"SUB-Cuon_alpinus~DOM-Rusa_unicolor"
