"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.154925792924916,0.0480043013962159,0.061285875664283,0.251384387382334,1.00021923579942,"Significant",0.497433333333333,0.211533333333333,1.03885402417638,1.00084806311099,"SUB-Neofelis_genus~DOM-Viverra_tangalunga"
