"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",-0.0752271188399576,0.0968123197956058,-0.27215082838314,0.106442522298143,1.00033172638297,"Non-Significant",0.427433333333333,0.362166666666667,1.03699759121963,1.00877418680005,"SUB-Capricornis_genus~DOM-Panthera_tigris"
