"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.155218205509958,0.070572972072884,0.00557499738526618,0.281497805311614,1.00007124245589,"Significant",0.279266666666667,0.210466666666667,1.03901357983431,1.03852204239638,"SUB-Neofelis_genus~DOM-Lophura_nycthemera"
