"X","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair"
"a5",0.129358836299936,0.0482258846131556,0.0358694661570752,0.225140005780997,1.00001690445772,"Significant",0.202033333333333,0.605433333333333,0.996834502377432,1.08465496520958,"SUB-Muntiacus_genus~DOM-Panthera_pardus"
